!	!; Oh; ah; alas; exclamation mark; oh
pensare	He thinks; I think; I thought; She thinks; Think; Thinking; do you think; he plans; he thinks; he thought; he/she thinks; intends; might think; plans; they think; think; thinking; thinks; thought; to think; to think for themselves; unexpected; was thinking; you think
pensaste	you thought
pensato	planned
penseriare	would think
pensier	Thought; plan; thought; thoughts
pensiero	expectation; intention; mind; opinion; thought; thoughts
pensilo	let him think of it
pension	pension
pensollire	thought of it
pensoso	pensive; thoughtful; worried
pensossere	thought
pentacolo	pentacle
pentare	repents
Pentesilea	Penthesilea
pentimento	repentance
pentire	repent; repentant; repented; repenting; repents
pentito	repentant; repented
pepe	pepper
per	As; Because of; By; Despite; For; For this; For this reason; In order to; On; Therefore; Through; To; about to; again; along; as; as a reward for; as a sign of; as far as; because; because of; by; by chance; by force; by means of; by way of; by which; down; due to; everywhere; except; for; for this reason; for whom; from; in; in exchange for; in order to; in the past; on; out of; over; over/along; per; so that; therefore; through; throughout; to; to avoid; to see; to the ground; with
pera	may die; may perish; perish; perishes
perché	Because; Why; although; as; because; except; for; let alone; not; not even; of which; of whom; or; since; so that; than; that; though; whether; which; who; whom; why; with whom
perciò	Therefore; therefore
percondere	beaten; struck
percossa	Struck; blow; blows; struck
percossare	struck
percossere	struck
percosso	blow; struck
percoteo	was striking
percotere	beating; strikes; striking; was striking
percuota	strikes
percuotare	may strike; they strike
percuotere	strikes; to strike
percutere	struck
perdente	losing
perdere	I lost; forgive; forgiveness; forgives; had lost; is lost; lose; loses; losing; lost; may be forgiven; may forgive; mercy; pardon; sage; they forgave; they lost; to lose; to waste; was losing; wastes; wasting; we will lose; will lose; you lose; you lost
perderlare	to lose it
perderonla	they lost her
perdita	loss; losses
perditor	loser
perdon	forgiveness; pardon
perdonanza	pardons
perdonare	I forgave; forgive me; forgives; forgiving; spares; they forgive; to forgive; to forgive him
perdono	forgiveness; pardon
perdurare	forgave
Perduta	Lost; lost
perduto	lost
peregrin	pilgrim; pilgrims; wandering
peregrine	foreign; pilgrims; wandering
peregrino	foreign; pilgrim; pilgrim's; traveler; wandering
peregrio	pilgrim
perfetto	accomplished; perfect
perfezione	perfection
perfidia	perfidy; treachery
perfido	faithless; perfidious; treacherous
pergiurare	perjured
pergiuro	perjurer; perjury
pericol	danger
pericolo	danger; dangers
pericoloso	dangerous
perigliare	endangers oneself
periglio	danger; dangers; peril
perigliosa	dangerous
periglioso	dangerous; perilous
perir	perished
perire	may perish; perish; perished; to die; to perish; was dying; was perishing; would have perished
periro	died; perished
perito	skilled
periuro	perjurer
perle	pearls
permettere	allowed; exchange
permezzo	in the middle
permutare	to exchange
però	However; Therefore; Yet; but; however; pear tree; perish; therefore
perpetuamente	perpetually
perpetuo	everlasting; perpetual
perseguire	you pursue
perservare	to preserve
perseveranza	perseverance
persevrare	persists
Persi	Persian; Persians
persia	Persia
perso	dark; dark blue
persona	Persons; appearance; body; people; person; stature
personaggio	characters
persuadare	persuaded
persuadere	persuaded; persuades; to persuade
persuasione	persuasion
persutto	hams
pertenere	concerned
pertica	pole
pertinace	stubborn
pertinacia	obstinacy
pertugio	hole
pervenire	arrived
perverso	perverse; wicked
pesare	to weigh; weighs
pescara	Pescara; Pescara (a city in Italy); Pescara (a place name, here referring to the Marquis of Pescara)
pescareccio	fishing
pescator	fisherman
pesce	fish
peso	burden; loads; weight; weights
pessimo	worst
pestare	bruised; crushed; crushes; footprint; strikes; trace; track; tracks; trampled; treads
peste	battered; plague; trample; trampled
pestilente	pestilent
pestilenza	pestilence
pesto	Pesto (a place name, referring to Paestum); beaten; plagues; tread
petron	statue
pettina	comb
petto	breast; breasts; chest; chests; heart
pezzo	piece; pieces; stretch; while
Pia	Pia
piacciare	May it please you; may it please you
piacere	it pleased; may it please; may please; might please; pleasant; please; pleased; pleases; pleasing; pleasure; pleasures; the pleasure; to please
piacevol	pleasant
piacevole	pleasant
piacevolezza	pleasantness
piacquere	pleased
piaga	wound; wounds
piagato	wounded
Piagenza	Plasencia
piagere	I cry
piaggia	beach; beaches; shore; slope; slopes
piagnare	may weep; weep; weeps
piagnere	to cry; weeps
pian	plain; slowly; softly
piana	flat; plain
pianamente	quietly; softly
pianeta	planets
piangea	wept
Piangeano	they were weeping
pianger	weeping
piangere	cries; crying; mourned; to cry; to weep; was weeping; weep; weeping; weeps; wept; were weeping; while crying; will cry; you weep
piano	clear; field; flat; flat land; ground; level; plain; plainly; plains; slowly; softly
pianta	feet; plant; plants; soles (of the feet); stock
piantare	planted; to pitch
pianto	cried; cries; crying; lament; mourned; tears; weeping; weepings; wept
piantovere	I plant
pianura	plain; plains
piastra	armor; armor plate; breastplate; plate; plate armor; plates
piatanza	food (served in a monastery)
piato	quarrel
piatto	flat; hidden; in hiding; plate; plates; secretly
piazza	open area; open space; room; square; squares
Picardi	Picards
Picardia	Picardy
picardo	Picard
picca	pikes
picchiare	struck; they knock; to beat
picchiata	blows
piccin	little one
piccino	tiny
picciol	little; small
picciolino	little
picciolo	small
picco	peaks
piccolo	little; little one; small; tiny; tiny little one
Piceni	Picenes
Pico	Pico
piè	feet; foot; pious
piede	feet; foot; on foot
piegare	bend; bends; bent; folded; may bend; to bend; to bend you; turning; turns; yields
piegossere	bent
pien	Full; full
pienamente	fully
pienare	full
pieno	filled; full; fully
Pier	Peter
Pierio	Pierian
Piero	Peter
pietà	Pity; compassion; mercy; piety; pity
pietade	Pity; compassion; pity
pietata	pity
Pietate	Piety
pietoso	compassionate; pious; pitiful
pietra	stone; stones
Pietro	Peter
pietrosa	stony
pifare	pipes
piglare	may seize; may take; seize; take; takes; we take; you take
Piglial	He grabs
pigliare	I take; Take; grabs; he takes; seizes; take; taken; takes; taking; they take; they took; to catch; to seize; to take; took; we took; will take; would take up
piglierare	I will take; will take
pigliere	takes
piglin	take
piglio	grip; seize; seizure
pigrizia	laziness
pigro	lazy; slow
pilastro	pillar; pillars
pilodare	hairy
pilota	pilot; pilots
pin	pine; pine tree
Pinabel	Pinabel; Pinabel (proper name)
Pinabello	Pinabello; Pinabello (a proper name)
Pinadoro	Pinadoro
Pinamonte	Pinamonte
Pindo	Pindus
pingere	paints
pino	pine; pine tree; pines
pio	pious; the Pious
pioggia	rain
piombo	lead
piovere	fallen; rained; rains; was raining
piovoso	rainy
Pipino	Pepin; Pippin
piramide	pyramids
pirata	pirates
Pirene	Pyrenees
Pirenei	Pyrenees
Pireneo	Pyrenees
Piritoo	Pirithous
Piròo	Pyroeis
piropo	carbuncle (a precious stone, possibly ruby or garnet); fire-opal
Pirpignano	Pirpignano
Pisauro	Pesaro
piscatore	fishermen
piscoso	fish-abounding
Pistofilo	Pistofilo
pistro	sea monsters
Pitagora	Pythagoras
pittor	painter
pittore	painter; painters
pittura	painting; paintings
più	More; Rather; again; any; any more; anymore; closer; ever; farther; further; longer; more; more than; moreover; most; no longer; rather; than; the more
piuma	feather; feathers
placabil	appeasable
placare	calms; to appease; to calm; to placate
placido	peaceful
placorno	appeased
plauso	applause
plaustro	wagon
pleba	common people; people; plebeians
plettro	plectra; plectrum
Plutone	Pluto
Po	Po; Po (the river Po); Po (the river); can; the Po (river)
poca	little
poco	Few; Little; a little; almost; few; little; not very; small; very few
poder	property
podesta	power
poesia	poems; poetry
poeta	poets
poggere	ascend; climbs; hills; lodge; may rise
poggetto	hill; hills
poggi	hills
poggiare	climbing; goes up; leeward; rests; rises; soars; starboard; starboard tack; tacking; tacks; to climb; went up
poggin	may rise
poggio	hill; hills
pognare	we suppose
pogniare	put
poi	Then; after; afterward; afterwards; later; since; then
poiché	because; for
Policràte	Polycrates
Polidoro	Polidorus
Polifemo	Polyphemus
Polignoto	Polygnotus
Polinesso	Polinesso
polite	polished
polito	polished; refined
Pollacchi	Poles
pòllo	chicken; it
polo	pole
polpe	flesh
polso	pulse
poltro	sluggish
polva	dust
polveroso	dusty
pome	apple; apples; hilt; pommel
Pomeria	Pomerania
pomo	apple; apples
pompa	pomp
Pompeio	Pompey
pomposo	pompous; proud
pon	Put; places; puts; west
pondo	burden; weight
Ponente	West; the West; west
ponente—libecchio	west-southwest wind
ponere	might place
pongare	put
Pongli	Put on him
ponno	can
Pontan	Pontano
ponte	bridge; bridges
pontefice	pontiff
ponticel	little bridge
ponticello	little bridge; small bridge
Pontier	Pontier
Pontieri	bridge-builders; bridges; of Pontieri
Pontiero	Pontiero
pontificale	pontifical
pontifice	pope
Ponto	Pontus
ponve	places; puts
popol	people
popolato	populated
popolo	people
poppa	breasts; sails; stern; sterns; the stern
popul	Moorish people; people
popular	popular
populare	common people; popular
populazzo	populace; rabble
popule	people
populo	people; peoples
populoso	populous
porca	sow
porco	Ogre; Orc; boar; ogre; pig; pigs
porfidio	porphyries
porfido	porphyry
porgere	offers; they put; to offer
porgliare	to place before him; to place for him; to put him; to put it on him
porla	to place her; to put to her
porlare	can help him; to place it; to put her
porlo	to place him
porma	to place me; to put me
pormare	to place me; to place myself
porre	I offered; I will place; I will put; Let us suppose; ambush; applied (themselves); bears; braces; can; established; having put; having set aside; laid; laid low; may put; offer; offered; paid attention; pig; place; placed; places; places himself; placing; plants; put; put (himself/herself) to; put himself; puts; putting; rested; set; spurs; they would carry; they would put; to give; to offer herself; to place; to place him; to place on her; to put; to put him; to put himself; to put on; to put oneself; to put them; to set out; was placing; was putting; we will set; will place; will put; would place; would put
porsere	offered
porso	to offer oneself; to place oneself; to put
porta	brings; carries; door; doors; gate; gates; leads; wears
portallo	I carried him
portamento	attire; behaviors; deeds
portare	I bear; I bring; I carried; I carry; bear; bears; behaved; bore; borne; bring; bringing; brings; brought; carried; carries; carries away; carry; carry me; carrying; door; gate; harbor; having carried; it carries; leads; led; may carry; may carry away; might bring; might carry; ports; she carries; they bring; they carried; they carry; they might carry; to bring; to carry; to carry it; to wear; was carrying; wear; wearing; wears; were carrying; will bring; wore; worn; would bring; would carry; you bring; you carry
portata	carried
portatavo	carried there
portavare	carried
portico	porticoes
portinar	doorkeeper
portino	wear
porto	I bear; I bring; bear; bring; brought; carries; carry; harbor; harbors; port; ports
portollo	bore him; carried him
Portommi	carried me
portonna	brought away; took away from there
portòre	He brought us
portosso	behaved
Portughese	Portuguese
porvare	to put; to put on it; to put there
porvere	dust
Porzio	Porzio (a surname)
posa	rests
posare	placed; rested; resting; to rest
Poscia	After; after; then
posciare	after; afterward; afterwards; then
poscio	afterward
posere	placed
posporre	put after
poss	can
possa	forces
possanza	might; power
possanzare	strength
possare	can; may; may go
possedere	possesses; to possess
posseditore	possessor (feminine)
possendere	being able to; being able to have
possente	mighty; powerful
possessione	possession
possesso	possession
possessore	possessor
possi	may; you can
possibil	possible
possibile	possible
possibire	possible
possire	can I
possuto	been able
posta	ambush; placed; pleasure; post; post (as in a stopping place or stage on a journey); watch
postase	having placed themselves
postilla	annotations
posto	paid; placed; put
postonere	having placed; having placed himself
postovo	having placed there
Postumo	Posthumus
poteale	could give her
potean	they could use
potendere	being able to have you
potente	powerful
potere	He could; I could; I could be; I was able to; They can; be able; be able to; been able; been able to; being able; being able to; can; can (2nd person plural); can (subjunctive); can put; could; could be; could harm; could have; could recognize each other; could remove; may; may be; may be able; may be able to; may give; may have; might; might be able to; paid attention; place; placed; places; power; put; puts; strength; the possibility; they could; they placed; they were able to; to be able; to be able to; to be able to [for you]; was able to; we can; were able; will be able; will be able to; will be able to hear; you can; you could; you will be able to
potessone	could (they) do; might be able to
potestade	power
potestata	power
potesto	could hear
potiomere	we can
poto	prunes
potrare	will be able; will be able to
potria	could lose
potriano	could think; they could believe
potriare	could; could (they) lift; they could
potrio	could; would believe
potrire	could; could be; could seem; will be able to; would be able to
potutono	of it
poverello	poor people
povero	poor
povertà	poverty
povertade	poverty
pozion	potion
pozione	potion
pozzo	well
Prando	Prando
Prasildo	Prasildo
pratel	little meadow; meadow
prateria	meadow
pratica	arrangement; attempts; engagement; experience; practice
praticare	to practice
pratico	experience; experienced; practical
prato	field; meadow; meadows
pravare	wicked
prave	wicked
pravo	evil; wicked
prece	prayer
precedere	preceded
precesso	previous
precetto	precepts
precio	prayers
precioso	precious
precipizio	precipice
precisare	precisely
preclare	distinguished; renowned
preclaro	famous; illustrious
preda	booty; prey
predatore	predator; predatory
prede	booty; prey; spoils
predetto	foretold; predicted
predire	foretold; predict; predicted; to predict; to predict to you
predissa	predicted
preferire	preferred
preferito	preferred
prefiggere	appointed; assigned; fixed
prega	begs
pregare	I beg; I pray; asked; begged; begging; begs; beseeched; pray; prayed; prayer; prayers; praying; prays; they entreat; they pray; to beg; to pray; was praying
pregaro	they begged
pregastare	you begged
pregato	begged
pregavare	were praying
pregiato	esteemed; prized
pregio	credit; esteem; merit; merits; praise; prize; value; worth
pregione	prison
pregno	full; pregnant
prego	pray; prayers
prelato	prelate; prelates
premare	presses
premere	clings; matters; mounts; oppresses; pressed; presses; pressing; was pressing; weighs; weighs down; weighs upon
